Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
2012,G,ARAPAHOE,6273703338,752,189,941,723,76.83,
2012,G,ARAPAHOE,6273703339,1013,275,1288,989,76.79,
2012,G,ARAPAHOE,6273703458,0,0,0,0,0,
2012,G,ARAPAHOE,6273803164,682,110,792,648,81.82,
2012,G,ARAPAHOE,6273803177,853,132,985,814,82.64,
2012,G,ARAPAHOE,6273803178,665,139,804,618,76.87,
2012,G,ARAPAHOE,6273803179,590,124,714,567,79.41,
2012,G,ARAPAHOE,6273803180,667,85,752,652,86.7,
2012,G,ARAPAHOE,6273803181,605,104,709,572,80.68,
2012,G,ARAPAHOE,6273803182,801,123,924,762,82.47,
2012,G,ARAPAHOE,6273803183,1111,180,1291,1061,82.18,
2012,G,ARAPAHOE,6273803184,657,82,739,636,86.06,
2012,G,ARAPAHOE,6273803185,807,169,976,778,79.71,
2012,G,ARAPAHOE,6273803186,859,105,964,845,87.66,
2012,G,ARAPAHOE,6273803187,812,132,944,783,82.94,
2012,G,ARAPAHOE,6273803188,580,76,656,555,84.6,
2012,G,ARAPAHOE,6273803189,1006,123,1129,977,86.54,
2012,G,ARAPAHOE,6273803190,1048,283,1331,1006,75.58,
2012,G,ARAPAHOE,6273803191,1051,147,1198,1030,85.98,
2012,G,ARAPAHOE,6273803192,1000,141,1141,971,85.1,
2012,G,ARAPAHOE,6273803193,781,131,912,759,83.22,
2012,G,ARAPAHOE,6273803194,1073,152,1225,1020,83.27,
2012,G,ARAPAHOE,6273803195,966,98,1064,938,88.16,
2012,G,ARAPAHOE,6273803196,592,58,650,579,89.08,
2012,G,ARAPAHOE,6273803197,635,73,708,615,86.86,
2012,G,ARAPAHOE,6273803205,585,103,688,555,80.67,
2012,G,ARAPAHOE,6273803206,680,116,796,677,85.05,
2012,G,ARAPAHOE,6273803207,979,160,1139,931,81.74,
2012,G,ARAPAHOE,6273803208,997,155,1152,958,83.16,
2012,G,ARAPAHOE,6273803209,949,107,1056,904,85.61,
2012,G,ARAPAHOE,6273803210,1346,200,1546,1287,83.25,
2012,G,ARAPAHOE,6273803211,762,162,924,729,78.9,
2012,G,ARAPAHOE,6273803212,1132,247,1379,1065,77.23,
2012,G,ARAPAHOE,6273803213,920,151,1071,873,81.51,
2012,G,ARAPAHOE,6273803214,774,102,876,771,88.01,
2012,G,ARAPAHOE,6273803215,640,56,696,632,90.8,
2012,G,ARAPAHOE,6273803216,872,99,971,836,86.1,
2012,G,ARAPAHOE,6273803217,797,99,896,776,86.61,
2012,G,ARAPAHOE,6273803219,1094,102,1196,1049,87.71,
2012,G,ARAPAHOE,6274003457,3,0,3,0,0,
2012,G,ARAPAHOE,6283603340,1799,358,2157,1690,78.35,
2012,G,ARAPAHOE,6283603341,1721,343,2064,1635,79.22,
2012,G,ARAPAHOE,6283603342,1318,382,1700,1265,74.41,
2012,G,ARAPAHOE,6283603343,1247,259,1506,1158,76.89,
2012,G,ARAPAHOE,6283603344,1846,367,2213,1783,80.57,
2012,G,ARAPAHOE,6283603349,0,0,0,0,0,
2012,G,ARAPAHOE,6283603351,2321,477,2798,2179,77.88,
2012,G,ARAPAHOE,6283603561,0,0,0,0,0,
2012,G,ARAPAHOE,6284003265,781,241,1022,718,70.25,
2012,G,ARAPAHOE,6284003266,882,246,1128,854,75.71,
2012,G,ARAPAHOE,6284003267,872,236,1108,852,76.9,
2012,G,ARAPAHOE,6284003268,672,156,828,620,74.88,
2012,G,ARAPAHOE,6284003269,779,243,1022,718,70.25,
2012,G,ARAPAHOE,6284003270,745,244,989,682,68.96,
2012,G,ARAPAHOE,6284003271,614,192,806,564,69.98,
2012,G,ARAPAHOE,6284003272,697,150,847,662,78.16,
2012,G,ARAPAHOE,6284003273,673,175,848,634,74.76,
2012,G,ARAPAHOE,6284003302,1047,210,1257,983,78.2,
2012,G,ARAPAHOE,6284003303,769,161,930,724,77.85,
2012,G,ARAPAHOE,6284003304,696,217,913,646,70.76,
2012,G,ARAPAHOE,6284003305,1079,261,1340,1004,74.93,
2012,G,ARAPAHOE,6284003306,707,175,882,677,76.76,
2012,G,ARAPAHOE,6284003307,607,304,911,498,54.67,
2012,G,ARAPAHOE,6284003308,887,263,1150,838,72.87,
2012,G,ARAPAHOE,6284003309,1074,258,1332,978,73.42,
2012,G,ARAPAHOE,6284003310,1235,308,1543,1163,75.37,
2012,G,ARAPAHOE,6284003311,1770,461,2231,1674,75.03,
2012,G,ARAPAHOE,6284003312,746,230,976,699,71.62,
2012,G,ARAPAHOE,6284003313,875,218,1093,814,74.47,
2012,G,ARAPAHOE,6284003314,617,141,758,572,75.46,
2012,G,ARAPAHOE,6284003315,1207,321,1528,1144,74.87,
2012,G,ARAPAHOE,6284003316,589,137,726,561,77.27,
2012,G,ARAPAHOE,6284003317,817,266,1083,773,71.38,
2012,G,ARAPAHOE,6284003318,724,219,943,675,71.58,
2012,G,ARAPAHOE,6284003319,698,212,910,633,69.56,
2012,G,ARAPAHOE,6284003446,712,156,868,659,75.92,
2012,G,ARAPAHOE,6284003447,723,238,961,656,68.26,
2012,G,ARAPAHOE,6284003448,1361,420,1781,1266,71.08,
2012,G,ARAPAHOE,6284003449,579,141,720,552,76.67,
2012,G,ARAPAHOE,6284003450,1591,544,2135,1448,67.82,
2012,G,ARAPAHOE,6284003451,384,127,511,366,71.62,
2012,G,ARAPAHOE,6284003452,697,129,826,650,78.69,
2012,G,ARAPAHOE,6284003454,896,215,1111,862,77.59,
2012,G,ARAPAHOE,6284003456,1007,205,1212,936,77.23,
2012,G,ARAPAHOE,6284003459,659,204,863,608,70.45,
2012,G,ARAPAHOE,6284003460,888,260,1148,820,71.43,
2012,G,ARAPAHOE,6284003461,1015,281,1296,953,73.53,
2012,G,ARAPAHOE,6284003462,982,211,1193,927,77.7,
2012,G,ARAPAHOE,6284003463,1172,279,1451,1101,75.88,
2012,G,ARAPAHOE,6284003464,764,167,931,705,75.73,
2012,G,ARAPAHOE,6284003472,1032,429,1461,887,60.71,
2012,G,ARAPAHOE,6284003473,1358,460,1818,1253,68.92,
2012,G,ARAPAHOE,6284103301,547,120,667,494,74.06,
2012,G,ARAPAHOE,6284103420,1419,366,1785,1241,69.52,
2012,G,ARAPAHOE,6284103421,483,59,542,454,83.76,
2012,G,ARAPAHOE,6284103422,534,138,672,503,74.85,
2012,G,ARAPAHOE,6284103427,1309,198,1507,1205,79.96,
2012,G,ARAPAHOE,6284103428,872,175,1047,802,76.6,
2012,G,ARAPAHOE,6284103429,819,244,1063,729,68.58,
2012,G,ARAPAHOE,6284103430,913,280,1193,833,69.82,
2012,G,ARAPAHOE,6284103431,488,119,607,441,72.65,
2012,G,ARAPAHOE,6284103432,996,273,1269,876,69.03,
2012,G,ARAPAHOE,6284103433,794,224,1018,720,70.73,
2012,G,ARAPAHOE,6284103437,1100,288,1388,1010,72.77,
2012,G,ARAPAHOE,6284103438,738,165,903,690,76.41,
2012,G,ARAPAHOE,6284103439,843,160,1003,791,78.86,
2012,G,ARAPAHOE,6284103440,809,65,874,765,87.53,
2012,G,ARAPAHOE,6284103441,794,97,891,758,85.07,
2012,G,ARAPAHOE,6284103444,621,122,743,558,75.1,
2012,G,ARAPAHOE,6284103445,544,136,680,502,73.82,
2012,G,ARAPAHOE,6284103465,531,96,627,509,81.18,
2012,G,ARAPAHOE,6284103466,701,191,892,635,71.19,
2012,G,ARAPAHOE,6284103467,745,212,957,668,69.8,
2012,G,ARAPAHOE,6284103468,683,158,841,631,75.03,
2012,G,ARAPAHOE,6284103469,605,243,848,538,63.44,
2012,G,ARAPAHOE,6284103470,948,299,1247,818,65.6,
2012,G,ARAPAHOE,6284103471,809,251,1060,754,71.13,
2012,G,ARAPAHOE,6284203434,936,244,1180,855,72.46,
2012,G,ARAPAHOE,6284203435,1137,325,1462,997,68.19,
2012,G,ARAPAHOE,6284203436,1234,422,1656,1014,61.23,
2012,G,ARAPAHOE,6285603352,2012,257,2269,1917,84.49,
2012,G,ARAPAHOE,6293603345,1619,400,2019,1530,75.78,
2012,G,ARAPAHOE,6293603346,84,14,98,74,75.51,
2012,G,ARAPAHOE,6293603347,1901,440,2341,1693,72.32,
2012,G,ARAPAHOE,6293603360,0,0,0,0,0,
2012,G,ARAPAHOE,6293603361,0,0,0,0,0,
2012,G,ARAPAHOE,6293603474,560,168,728,510,70.05,
2012,G,ARAPAHOE,6293603537,857,267,1124,775,68.95,
2012,G,ARAPAHOE,6293603538,928,258,1186,862,72.68,
2012,G,ARAPAHOE,6293603539,900,326,1226,814,66.39,
2012,G,ARAPAHOE,6293603540,581,145,726,538,74.1,
2012,G,ARAPAHOE,6293603541,601,216,817,532,65.12,
2012,G,ARAPAHOE,6293603542,710,342,1052,556,52.85,
2012,G,ARAPAHOE,6293603543,785,184,969,722,74.51,
2012,G,ARAPAHOE,6293603544,1041,512,1553,870,56.02,
2012,G,ARAPAHOE,6293603545,319,154,473,264,55.81,
2012,G,ARAPAHOE,6293603546,883,242,1125,757,67.29,
2012,G,ARAPAHOE,6293603547,796,211,1007,711,70.61,
2012,G,ARAPAHOE,6293603548,441,234,675,338,50.07,
2012,G,ARAPAHOE,6293603549,426,170,596,373,62.58,
2012,G,ARAPAHOE,6293603550,69,22,91,61,67.03,
2012,G,ARAPAHOE,6293603551,663,283,946,572,60.47,
2012,G,ARAPAHOE,6293603552,603,273,876,530,60.5,
2012,G,ARAPAHOE,6293603553,1096,420,1516,974,64.25,
2012,G,ARAPAHOE,6293603554,877,219,1096,838,76.46,
2012,G,ARAPAHOE,6293603555,728,217,945,671,71.01,
2012,G,ARAPAHOE,6293603556,996,265,1261,912,72.32,
2012,G,ARAPAHOE,6293603557,1371,421,1792,1289,71.93,
2012,G,ARAPAHOE,6293603558,776,251,1027,720,70.11,
2012,G,ARAPAHOE,6293603559,733,197,930,689,74.09,
2012,G,ARAPAHOE,6293603560,347,112,459,315,68.63,
2012,G,ARAPAHOE,6294203503,1274,522,1796,1042,58.02,
2012,G,ARAPAHOE,6294203504,677,246,923,590,63.92,
2012,G,ARAPAHOE,6294203505,740,293,1033,598,57.89,
2012,G,ARAPAHOE,6294203506,1096,512,1608,823,51.18,
2012,G,ARAPAHOE,6294203507,653,223,876,575,65.64,
2012,G,ARAPAHOE,6294203508,517,170,687,439,63.9,
2012,G,ARAPAHOE,6294203509,475,127,602,431,71.59,
2012,G,ARAPAHOE,6294203510,566,100,666,535,80.33,
2012,G,ARAPAHOE,6294203511,923,442,1365,764,55.97,
2012,G,ARAPAHOE,6294203512,824,302,1126,719,63.85,
2012,G,ARAPAHOE,6294203513,750,260,1010,661,65.45,
2012,G,ARAPAHOE,6294203514,645,276,921,537,58.31,
2012,G,ARAPAHOE,6294203515,753,181,934,722,77.3,
2012,G,ARAPAHOE,6294203516,542,155,697,477,68.44,
2012,G,ARAPAHOE,6294203517,595,205,800,521,65.13,
2012,G,ARAPAHOE,6294203518,580,189,769,506,65.8,
2012,G,ARAPAHOE,6294203519,587,226,813,510,62.73,
2012,G,ARAPAHOE,6294203520,801,183,984,737,74.9,
2012,G,ARAPAHOE,6294203521,652,182,834,592,70.98,
2012,G,ARAPAHOE,6294203522,844,195,1039,752,72.38,
2012,G,ARAPAHOE,6294203523,1114,231,1345,981,72.94,
2012,G,ARAPAHOE,6294203524,774,222,996,654,65.66,
2012,G,ARAPAHOE,6294203525,742,224,966,634,65.63,
2012,G,ARAPAHOE,6294203526,670,177,847,585,69.07,
2012,G,ARAPAHOE,6294203527,992,305,1297,848,65.38,
2012,G,ARAPAHOE,6294203528,349,158,507,306,60.36,
2012,G,ARAPAHOE,6294203529,296,135,431,224,51.97,
2012,G,ARAPAHOE,6294203530,756,315,1071,614,57.33,
2012,G,ARAPAHOE,6294203531,622,206,828,567,68.48,
2012,G,ARAPAHOE,6294203532,840,273,1113,681,61.19,
2012,G,ARAPAHOE,6294203533,1185,459,1644,957,58.21,
2012,G,ARAPAHOE,6294203534,840,451,1291,686,53.14,
2012,G,ARAPAHOE,6294203535,724,139,863,647,74.97,
2012,G,ARAPAHOE,6294203536,715,308,1023,577,56.4,
2012,G,ARAPAHOE,6295603326,1322,99,1421,1272,89.51,
2012,G,ARAPAHOE,6295603327,1054,230,1284,980,76.32,
2012,G,ARAPAHOE,6295603329,1641,449,2090,1513,72.39,
2012,G,ARAPAHOE,6295603330,1375,279,1654,1309,79.14,
2012,G,ARAPAHOE,6295603353,1142,169,1311,1096,83.6,
2012,G,ARAPAHOE,6295603354,1782,270,2052,1649,80.36,
2012,G,ARAPAHOE,6295603355,1228,162,1390,1174,84.46,
2012,G,ARAPAHOE,6295603356,1550,161,1711,1503,87.84,
2012,G,ARCHULETA,3065904001,783,270,1053,784,74.45,
2012,G,ARCHULETA,3065904002,766,293,1059,742,70.07,
2012,G,ARCHULETA,3065904003,637,202,839,616,73.42,
2012,G,ARCHULETA,3065904004,331,126,457,304,66.52,
2012,G,ARCHULETA,3065904005,405,188,593,403,67.96,
2012,G,ARCHULETA,3065904006,1637,714,2351,1546,65.76,
2012,G,ARCHULETA,3065904007,1242,622,1864,1137,61,
2012,G,ARCHULETA,3065904008,1394,569,1963,1273,64.85,
2012,G,BACA,4356405001,295,63,358,272,75.98,
2012,G,BACA,4356405002,315,80,395,290,73.42,
2012,G,BACA,4356405003,169,52,221,161,72.85,
2012,G,BACA,4356405004,348,112,460,313,68.04,
2012,G,BACA,4356405005,141,39,180,132,73.33,
2012,G,BACA,4356405006,170,54,224,150,66.96,
2012,G,BACA,4356405007,398,98,496,359,72.38,
2012,G,BACA,4356405008,405,110,515,368,71.46,
2012,G,BACA,4356405009,101,13,114,94,82.46,
2012,G,BENT,4356406001,303,78,381,281,73.75,
2012,G,BENT,4356406002,468,104,572,439,76.75,
2012,G,BENT,4356406003,494,218,712,458,64.33,
2012,G,BENT,4356406004,404,180,584,373,63.87,
2012,G,BENT,4356406005,452,126,578,420,72.66,
2012,G,BOULDER,2161307900,456,114,570,453,79.47,
2012,G,BOULDER,2161307901,605,169,774,582,75.19,
2012,G,BOULDER,2161307902,238,71,309,233,75.4,
2012,G,BOULDER,2163307100,1045,325,1370,1032,75.33,
2012,G,BOULDER,2163307101,1068,299,1367,1040,76.08,
2012,G,BOULDER,2163307102,932,860,1792,857,47.82,
2012,G,BOULDER,2163307103,980,204,1184,954,80.57,
2012,G,BOULDER,2163307104,978,220,1198,953,79.55,
2012,G,BOULDER,2163307105,403,187,590,377,63.9,
2012,G,BOULDER,2163307106,861,192,1053,852,80.91,
2012,G,BOULDER,2163307107,520,172,692,498,71.97,
2012,G,BOULDER,2171207200,575,91,666,560,84.08,
2012,G,BOULDER,2171207201,548,128,676,541,80.03,
2012,G,BOULDER,2171207202,1030,284,1314,974,74.12,
2012,G,BOULDER,2171207203,936,115,1051,910,86.58,
2012,G,BOULDER,2171207204,927,213,1140,896,78.6,
2012,G,BOULDER,2171207205,874,211,1085,861,79.35,
2012,G,BOULDER,2171207206,566,94,660,554,83.94,
2012,G,BOULDER,2171207207,922,202,1124,882,78.47,
2012,G,BOULDER,2171207208,986,184,1170,955,81.62,
2012,G,BOULDER,2171207209,569,100,669,566,84.6,
2012,G,BOULDER,2171207210,849,151,1000,822,82.2,
2012,G,BOULDER,2171207211,1039,244,1283,997,77.71,
2012,G,BOULDER,2171207212,751,194,945,723,76.51,
2012,G,BOULDER,2171207213,1261,216,1477,1219,82.53,
2012,G,BOULDER,2171207214,1183,245,1428,1158,81.09,
2012,G,BOULDER,2171207300,1060,214,1274,1015,79.67,
2012,G,BOULDER,2171207301,1143,337,1480,1055,71.28,
2012,G,BOULDER,2171207302,1022,291,1313,1003,76.39,
2012,G,BOULDER,2171207303,748,244,992,730,73.59,
2012,G,BOULDER,2171207304,826,145,971,785,80.84,
2012,G,BOULDER,2171207305,972,290,1262,930,73.69,
2012,G,BOULDER,2171207306,988,270,1258,962,76.47,
2012,G,BOULDER,2171207307,808,370,1178,763,64.77,
2012,G,BOULDER,2171207308,766,260,1026,741,72.22,
2012,G,BOULDER,2171207309,1249,283,1532,1179,76.96,
2012,G,BOULDER,2171207310,794,172,966,752,77.85,
2012,G,BOULDER,2171207311,634,207,841,607,72.18,
2012,G,BOULDER,2171207312,897,135,1032,869,84.21,
2012,G,BOULDER,2171207313,1185,213,1398,1154,82.55,
2012,G,BOULDER,2171207314,866,136,1002,839,83.73,
2012,G,BOULDER,2171207315,719,178,897,699,77.93,
2012,G,BOULDER,2171207316,1047,164,1211,1021,84.31,
2012,G,BOULDER,2171207407,426,74,500,411,82.2,
2012,G,BOULDER,2173307400,119,12,131,117,89.31,
2012,G,BOULDER,2173307408,1043,196,1239,1009,81.44,
2012,G,BOULDER,2173307409,1205,237,1442,1164,80.72,
2012,G,BOULDER,2173307410,979,164,1143,956,83.64,
2012,G,BOULDER,2173307411,1413,293,1706,1382,81.01,
2012,G,BOULDER,2173307412,1315,261,1576,1267,80.39,
2012,G,BOULDER,2181007500,805,203,1008,774,76.79,
2012,G,BOULDER,2181007501,860,133,993,821,82.68,
2012,G,BOULDER,2181007502,958,149,1107,931,84.1,
2012,G,BOULDER,2181007503,1361,194,1555,1350,86.82,
2012,G,BOULDER,2181007504,672,102,774,648,83.72,
2012,G,BOULDER,2181007800,815,156,971,781,80.43,
2012,G,BOULDER,2181007801,486,100,586,472,80.55,
2012,G,BOULDER,2181007802,657,391,1048,640,61.07,
2012,G,BOULDER,2181007803,883,387,1270,854,67.24,
2012,G,BOULDER,2181007804,1204,233,1437,1175,81.77,
2012,G,BOULDER,2181007805,459,89,548,430,78.47,
2012,G,BOULDER,2181007806,967,305,1272,933,73.35,
2012,G,BOULDER,2181007807,985,188,1173,948,80.82,
2012,G,BOULDER,2181007808,1567,450,2017,1492,73.97,
2012,G,BOULDER,2181007809,982,224,1206,943,78.19,
2012,G,BOULDER,2181007810,970,172,1142,933,81.7,
2012,G,BOULDER,2181007811,1165,206,1371,1128,82.28,
2012,G,BOULDER,2181007812,809,145,954,782,81.97,
2012,G,BOULDER,2181007813,767,276,1043,731,70.09,
2012,G,BOULDER,2181007814,1030,272,1302,991,76.11,
2012,G,BOULDER,2181007815,749,443,1192,703,58.98,
2012,G,BOULDER,2181007816,1074,360,1434,1021,71.2,
2012,G,BOULDER,2181007817,808,145,953,776,81.43,
2012,G,BOULDER,2181007818,1002,218,1220,977,80.08,
2012,G,BOULDER,2181007819,838,216,1054,793,75.24,
2012,G,BOULDER,2181007820,710,158,868,685,78.92,
2012,G,BOULDER,2181007821,1022,427,1449,1002,69.15,
2012,G,BOULDER,2181007822,900,405,1305,844,64.67,
2012,G,BOULDER,2181007823,1305,521,1826,1216,66.59,
2012,G,BOULDER,2181007824,950,367,1317,905,68.72,
2012,G,BOULDER,2181007825,546,155,701,527,75.18,
2012,G,BOULDER,2181007826,795,283,1078,772,71.61,
2012,G,BOULDER,2181007827,854,461,1315,818,62.21,
2012,G,BOULDER,2181007828,692,399,1091,664,60.86,
2012,G,BOULDER,2181007829,768,512,1280,722,56.41,
2012,G,BOULDER,2181007830,707,611,1318,663,50.3,
2012,G,BOULDER,2181007831,812,702,1514,767,50.66,
2012,G,BOULDER,2181007832,333,187,520,325,62.5,
2012,G,BOULDER,2181007833,735,864,1599,684,42.78,
2012,G,BOULDER,2181007834,1501,1326,2827,1366,48.32,
2012,G,BOULDER,2181007835,525,493,1018,464,45.58,
2012,G,BOULDER,2181007836,495,297,792,461,58.21,
2012,G,BOULDER,2181007837,828,650,1478,713,48.24,
2012,G,BOULDER,2181007838,446,348,794,416,52.39,
2012,G,BOULDER,2181007839,588,120,708,556,78.53,
2012,G,BOULDER,2181007840,582,178,760,555,73.03,
2012,G,BOULDER,2181007841,691,164,855,668,78.13,
2012,G,BOULDER,2181007842,816,188,1004,775,77.19,
2012,G,BOULDER,2181007843,1194,226,1420,1165,82.04,
2012,G,BOULDER,2181007844,676,233,909,650,71.51,
2012,G,BOULDER,2181007845,799,389,1188,746,62.79,
2012,G,BOULDER,2181007846,874,572,1446,789,54.56,
2012,G,BOULDER,2181007847,663,494,1157,608,52.55,
2012,G,BOULDER,2181007848,637,309,946,586,61.95,
2012,G,BOULDER,2181007849,1069,1158,2227,976,43.83,
2012,G,BOULDER,2181007850,632,85,717,610,85.08,
2012,G,BOULDER,2181007851,1020,294,1314,953,72.53,
2012,G,BOULDER,2181007852,1320,421,1741,1265,72.66,
2012,G,BOULDER,2181007853,770,345,1115,718,64.39,
2012,G,BOULDER,2181107505,720,176,896,691,77.12,
2012,G,BOULDER,2181107506,570,73,643,550,85.54,
2012,G,BOULDER,2181107507,1055,160,1215,1030,84.77,
2012,G,BOULDER,2181107508,682,132,814,674,82.8,
2012,G,BOULDER,2181107700,882,128,1010,861,85.25,
2012,G,BOULDER,2181107701,509,55,564,488,86.52,
2012,G,BOULDER,2181107702,279,42,321,271,84.42,
2012,G,BOULDER,2181107703,431,64,495,426,86.06,
2012,G,BOULDER,2181107704,292,77,369,303,82.11,
2012,G,BOULDER,2181107705,571,106,677,558,82.42,
2012,G,BOULDER,2181107912,1034,188,1222,1009,82.57,
2012,G,BOULDER,2181107913,628,131,759,605,79.71,
2012,G,BOULDER,2181107916,406,100,506,392,77.47,
2012,G,BOULDER,2181107917,1197,249,1446,1181,81.67,
2012,G,BOULDER,2181107918,992,244,1236,983,79.53,
2012,G,BOULDER,2181207401,601,105,706,566,80.17,
2012,G,BOULDER,2181207402,600,91,691,588,85.09,
2012,G,BOULDER,2181207403,885,164,1049,852,81.22,
2012,G,BOULDER,2181207404,846,142,988,818,82.79,
2012,G,BOULDER,2181207405,435,64,499,416,83.37,
2012,G,BOULDER,2181207406,642,107,749,634,84.65,
2012,G,BOULDER,2181307854,758,404,1162,699,60.15,
2012,G,BOULDER,2181307855,802,341,1143,742,64.92,
2012,G,BOULDER,2181307856,568,172,740,532,71.89,
2012,G,BOULDER,2181307857,808,180,988,783,79.25,
2012,G,BOULDER,2181307858,904,198,1102,884,80.22,
2012,G,BOULDER,2181307859,818,111,929,790,85.04,
2012,G,BOULDER,2181307860,641,103,744,614,82.53,
2012,G,BOULDER,2181307861,591,123,714,569,79.69,
2012,G,BOULDER,2181307862,629,137,766,617,80.55,
2012,G,BOULDER,2181307863,740,154,894,710,79.42,
2012,G,BOULDER,2181307864,633,152,785,602,76.69,
2012,G,BOULDER,2181307865,606,281,887,585,65.95,
2012,G,BOULDER,2181307866,824,287,1111,766,68.95,
2012,G,BOULDER,2181307867,751,322,1073,699,65.14,
2012,G,BOULDER,2181307868,827,136,963,792,82.24,
2012,G,BOULDER,2181307869,559,170,729,545,74.76,
2012,G,BOULDER,2181307870,626,267,893,586,65.62,
2012,G,BOULDER,2181307871,794,430,1224,734,59.97,
2012,G,BOULDER,2181307872,786,800,1586,726,45.78,
2012,G,BOULDER,2181307873,448,100,548,424,77.37,
2012,G,BOULDER,2181307874,967,342,1309,897,68.53,
2012,G,BOULDER,2181307875,713,657,1370,616,44.96,
2012,G,BOULDER,2181307876,832,872,1704,729,42.78,
2012,G,BOULDER,2181307877,734,339,1073,687,64.03,
2012,G,BOULDER,2181307878,726,536,1262,681,53.96,
2012,G,BOULDER,2181307879,737,560,1297,700,53.97,
2012,G,BOULDER,2181307880,994,1149,2143,875,40.83,
2012,G,BOULDER,2181307881,620,323,943,590,62.57,
2012,G,BOULDER,2181307882,663,187,850,623,73.29,
2012,G,BOULDER,2181307883,740,302,1042,730,70.06,
2012,G,BOULDER,2181307884,897,515,1412,819,58,
2012,G,BOULDER,2181307885,608,172,780,596,76.41,
2012,G,BOULDER,2181307886,772,165,937,753,80.36,
2012,G,BOULDER,2181307887,982,168,1150,940,81.74,
2012,G,BOULDER,2181307888,808,114,922,774,83.95,
2012,G,BOULDER,2181307903,1609,602,2211,1548,70.01,
2012,G,BOULDER,2181307904,465,93,558,438,78.49,
2012,G,BOULDER,2181307905,256,47,303,247,81.52,
2012,G,BOULDER,2181307906,501,76,577,488,84.58,
2012,G,BOULDER,2181307907,43,11,54,41,75.93,
2012,G,BOULDER,2181307908,860,182,1042,834,80.04,
2012,G,BOULDER,2181307909,503,149,652,478,73.31,
2012,G,BOULDER,2181307910,698,146,844,659,78.08,
2012,G,BOULDER,2181307911,878,170,1048,845,80.63,
2012,G,BOULDER,2181307914,562,137,699,552,78.97,
2012,G,BOULDER,2181307915,307,118,425,312,73.41,
2012,G,BOULDER,4171107616,940,181,1121,930,82.96,
2012,G,BOULDER,4171107617,1459,417,1876,1404,74.84,
2012,G,BOULDER,4171107618,1014,175,1189,1000,84.1,
2012,G,BOULDER,4171107619,1169,471,1640,1089,66.4,
2012,G,BOULDER,4171107620,1305,387,1692,1236,73.05,
2012,G,BOULDER,4171107621,917,225,1142,876,76.71,
2012,G,BOULDER,4171107622,608,217,825,576,69.82,
2012,G,BOULDER,4171107623,987,423,1410,935,66.31,
2012,G,BOULDER,4171107624,664,218,882,632,71.66,
2012,G,BOULDER,4171107625,762,166,928,740,79.74,
2012,G,BOULDER,4171107626,984,202,1186,940,79.26,
2012,G,BOULDER,4171107627,652,300,952,615,64.6,
2012,G,BOULDER,4171107628,732,148,880,698,79.32,
2012,G,BOULDER,4171107629,509,173,682,487,71.41,
2012,G,BOULDER,4171107630,787,255,1042,710,68.14,
2012,G,BOULDER,4171107631,513,177,690,486,70.43,
2012,G,BOULDER,4171107632,1035,264,1299,991,76.29,
2012,G,BOULDER,4171107633,707,288,995,615,61.81,
2012,G,BOULDER,4171107634,697,245,942,641,68.05,
2012,G,BOULDER,4171107635,748,178,926,727,78.51,
2012,G,BOULDER,4171107636,1006,231,1237,977,78.98,
2012,G,BOULDER,4171107637,1143,318,1461,1082,74.06,
2012,G,BOULDER,4171107638,919,110,1029,890,86.49,
2012,G,BOULDER,4171107639,810,132,942,787,83.55,
2012,G,BOULDER,4171107640,793,172,965,758,78.55,
2012,G,BOULDER,4171107641,713,190,903,686,75.97,
2012,G,BOULDER,4171107642,971,298,1269,917,72.26,
2012,G,BOULDER,4171107643,652,231,883,617,69.88,
2012,G,BOULDER,4171107644,702,290,992,622,62.7,
2012,G,BOULDER,4171107645,737,200,937,705,75.24,
2012,G,BOULDER,4171107646,828,183,1011,797,78.83,
2012,G,BOULDER,4171107647,896,187,1083,899,83.01,
2012,G,BOULDER,4171107648,852,325,1177,775,65.85,
2012,G,BOULDER,4171107649,636,253,889,587,66.03,
2012,G,BOULDER,4171107650,696,228,924,641,69.37,
2012,G,BOULDER,4171107651,861,223,1084,840,77.49,
2012,G,BOULDER,4171107652,841,362,1203,838,69.66,
2012,G,BOULDER,4171107653,654,103,757,648,85.6,
2012,G,BOULDER,4171107654,1212,432,1644,1172,71.29,
2012,G,BOULDER,4171207600,1332,300,1632,1270,77.82,
2012,G,BOULDER,4171207601,1108,248,1356,1075,79.28,
2012,G,BOULDER,4171207602,784,212,996,651,65.36,
2012,G,BOULDER,4171207603,1030,159,1189,1098,92.35,
2012,G,BOULDER,4171207604,865,163,1028,830,80.74,
2012,G,BOULDER,4171207605,896,282,1178,833,70.71,
2012,G,BOULDER,4171207606,684,253,937,657,70.12,
2012,G,BOULDER,4171207607,886,211,1097,863,78.67,
2012,G,BOULDER,4171207608,804,332,1136,712,62.68,
2012,G,BOULDER,4171207609,441,195,636,404,63.52,
2012,G,BOULDER,4171207610,1156,456,1612,1063,65.94,
2012,G,BOULDER,4171207611,925,276,1201,869,72.36,
2012,G,BOULDER,4171207612,790,194,984,765,77.74,
2012,G,BOULDER,4171207613,736,185,921,706,76.66,
2012,G,BOULDER,4171207614,1167,251,1418,1128,79.55,
2012,G,BOULDER,4171207615,703,152,855,699,81.75,
2012,G,BOULDER,4181107706,164,23,187,163,87.17,
